frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y,pred_label,pred_conf
290,9.66664303178484,792.0711059570312,213.4644470214844,800.1830444335938,205.49400329589844,781.9740600585938,206.7768402099609,809.8057250976562,208.5123748779297,765.338623046875,210.89144897460935,822.5650024414062,250.07455444335935,750.7088012695312,252.1398468017578,834.8992309570312,245.59027099609372,734.02978515625,238.1201019287109,818.5762939453125,223.60118103027344,751.0337524414062,185.11949157714844,808.4049682617188,402.8711853027344,761.7353515625,403.812744140625,804.4317626953125,515.713623046875,758.7182006835938,516.754150390625,796.7157592773438,626.4873657226562,761.6281127929688,628.1363525390625,Tadasana,0.9999437
291,9.699976283618582,792.02880859375,213.369140625,799.7672119140625,205.6229705810547,782.0973510742188,206.7363128662109,808.713134765625,208.59957885742188,765.5087280273438,210.86798095703125,821.93115234375,247.69764709472656,749.951416015625,252.70681762695312,837.0301513671875,222.092529296875,732.4906616210938,233.1349029541016,818.3460693359375,173.69232177734375,749.5498046875,180.8951568603516,808.6038818359375,404.2078247070313,761.9658813476562,405.681640625,803.9765014648438,518.4027099609375,759.1699829101562,518.1256103515625,796.5240478515625,628.278564453125,762.3478393554688,628.4470825195312,Tadasana,0.9999428
292,9.733309535452324,791.9808959960938,213.0901336669922,799.8184814453125,205.25379943847656,781.9080810546875,206.5381317138672,809.1657104492188,208.40188598632807,765.48583984375,210.8765106201172,822.5626220703125,249.5081329345703,750.3488159179688,252.01954650878903,836.12939453125,234.96188354492188,732.5751342773438,233.22203063964844,818.4268798828125,200.3150177001953,750.258544921875,181.5537109375,808.53857421875,403.4663391113281,761.8187866210938,404.3340759277344,803.6954956054688,517.1961059570312,759.1505737304688,517.4281616210938,795.9021606445312,627.1223754882812,761.7925415039062,628.1873168945312,Tadasana,0.99994195
293,9.766642787286065,792.3840942382812,213.4194793701172,800.2457275390625,205.43310546875,782.29296875,206.74708557128903,809.6469116210938,208.55210876464844,765.5560302734375,210.8473663330078,822.6950073242188,252.03846740722656,750.8128662109375,251.1065673828125,835.2828369140625,253.34027099609372,733.1306762695312,234.8677673339844,819.433837890625,239.8862762451172,750.9745483398438,183.21221923828125,808.2803955078125,403.09417724609375,761.7926025390625,403.0786437988281,803.7153930664062,516.0519409179688,759.3186645507812,517.08154296875,795.8137817382812,626.352783203125,761.2504272460938,628.3314208984375,Tadasana,0.99994093
294,9.799976039119803,792.621337890625,212.7120056152344,800.2389526367188,204.6622314453125,782.3818359375,206.1041259765625,809.4033813476562,207.8959808349609,765.4375610351562,210.45816040039065,822.5654907226562,252.50933837890625,750.7950439453125,250.6865692138672,835.3455810546875,253.0046539306641,732.6148681640625,232.1931610107422,819.5402221679688,239.0821533203125,751.1270751953125,182.31398010253903,808.4656982421875,403.6632080078125,762.1928100585938,403.3836669921875,803.3139038085938,516.1879272460938,760.2507934570312,517.2572631835938,795.5182495117188,626.0933837890625,761.7208251953125,628.4088134765625,Tadasana,0.99994004
295,9.833309290953546,792.7685546875,212.8316802978516,800.5948486328125,204.9747009277344,782.59912109375,206.21212768554688,809.891357421875,208.1548309326172,766.060791015625,210.5744171142578,822.6231689453125,249.3311462402344,750.9638061523438,251.67184448242188,835.9869384765625,229.8235015869141,732.2589111328125,230.8053131103516,818.3952026367188,186.71356201171875,750.28466796875,179.47320556640625,808.4508666992188,403.8453063964844,762.2429809570312,404.6044616699219,803.2575073242188,517.6826171875,760.7099609375,517.6699829101562,795.21484375,627.8832397460938,763.1525268554688,629.0864868164062,Tadasana,0.99993914
296,9.866642542787286,793.2718505859375,212.3098907470703,800.8006591796875,204.5522308349609,783.0377197265625,205.78399658203125,809.4711303710938,207.89605712890625,765.841796875,210.4261932373047,822.0690307617188,248.26116943359372,750.8342895507812,251.8926544189453,836.4819946289062,224.21212768554688,733.3887939453125,231.48907470703125,818.2260131835938,173.91641235351562,751.2071533203125,180.03163146972656,808.6083984375,404.22998046875,762.5120239257812,405.2831115722656,803.0839233398438,519.15283203125,760.6336059570312,518.9758911132812,795.4017944335938,629.4275512695312,762.7748413085938,630.0302124023438,Tadasana,0.9999382
297,9.899975794621026,793.1365966796875,213.19834899902344,800.6702270507812,205.3535614013672,782.9353637695312,206.58444213867188,809.4535522460938,208.32354736328125,765.9860229492188,210.9269256591797,822.0293579101562,247.77967834472656,750.8627319335938,252.3646697998047,837.1184692382812,216.8420867919922,732.5165405273438,229.36952209472656,818.5953979492188,159.64297485351562,750.3078002929688,177.00994873046875,808.735107421875,405.2833557128906,762.651123046875,406.5903015136719,803.5231323242188,520.2660522460938,760.9669189453125,520.040771484375,795.6376342773438,629.9959716796875,762.7969360351562,630.5664672851562,Tadasana,0.99993736
298,9.933309046454768,793.2988891601562,212.7911529541016,800.95751953125,205.05953979492188,783.1944580078125,206.16949462890625,809.6591186523438,208.3587188720703,766.176025390625,210.62759399414065,822.2192993164062,248.0081787109375,750.89208984375,252.17974853515625,836.7620239257812,221.48443603515625,732.810791015625,230.6630859375,817.9414672851562,167.6024627685547,750.4175415039062,175.0787811279297,809.0818481445312,404.4397888183594,762.8154907226562,405.7021179199219,803.962646484375,519.2095947265625,760.3267822265625,519.266357421875,795.9793701171875,629.1266479492188,762.3904418945312,629.9808349609375,Tadasana,0.99993646
299,9.966642298288509,793.1214599609375,213.0796661376953,800.8180541992188,205.33892822265625,782.9790649414062,206.4544677734375,809.7372436523438,208.6977996826172,766.1149291992188,210.9068603515625,822.3308715820312,249.12356567382807,751.0260620117188,251.9817352294922,836.4927368164062,224.02713012695312,732.38720703125,228.92156982421875,817.9791870117188,171.5594482421875,750.04150390625,174.20216369628906,809.1716918945312,404.9131164550781,762.8980712890625,405.74713134765625,803.911865234375,519.5055541992188,760.2559204101562,519.3605346679688,796.2832641601562,628.4488525390625,762.0447387695312,629.412353515625,Tadasana,0.99993575
300,9.99997555012225,793.0118408203125,213.35899353027344,800.6712646484375,205.6776580810547,782.9302978515625,206.65994262695312,809.4723510742188,208.84671020507807,766.0087890625,210.9628143310547,821.5303344726562,247.52053833007807,750.8218383789062,252.5850830078125,836.6908569335938,211.17974853515625,732.062744140625,227.82925415039065,817.904052734375,146.12924194335938,749.5504150390625,172.09637451171875,808.956298828125,405.099853515625,763.0470581054688,406.4918823242188,803.6930541992188,519.4436645507812,760.6494750976562,519.048095703125,795.8577270507812,628.8309326171875,762.550537109375,629.2174072265625,Tadasana,0.9999349
301,10.03330880195599,793.3753662109375,213.20150756835935,801.0025634765625,205.35867309570312,783.1239624023438,206.51324462890625,809.83447265625,208.59909057617188,765.9107666015625,210.86111450195312,821.742919921875,249.90626525878903,751.4560546875,251.5408935546875,834.7098388671875,232.8192901611328,733.1857299804688,231.22021484375,818.4110717773438,187.01284790039065,750.9449462890625,174.9486541748047,808.9733276367188,404.3670654296875,763.2685546875,405.0033874511719,803.5296020507812,518.7333984375,760.6949462890625,519.1704711914062,795.4813232421875,627.9832763671875,761.2745971679688,629.399169921875,Tadasana,0.9999341
302,10.066642053789732,793.4556884765625,213.12814331054688,800.9103393554688,205.2622528076172,783.3003540039062,206.418701171875,809.5068359375,208.4593811035156,766.1522216796875,210.59735107421875,821.5611572265625,250.9691619873047,751.4462280273438,250.86314392089844,834.7481079101562,237.7194061279297,732.9569702148438,229.90533447265625,818.8403930664062,198.0043029785156,751.5220336914062,176.22225952148438,808.5648193359375,404.3435974121094,763.1298217773438,404.4493103027344,803.1510009765625,518.2520141601562,761.1703491210938,518.68994140625,795.0256958007812,627.5012817382812,761.2239990234375,629.3858642578125,Tadasana,0.9999332
303,10.099975305623472,792.9994506835938,212.98764038085935,800.6419067382812,204.9217529296875,782.8070678710938,206.2412109375,809.9442749023438,208.40579223632807,766.0827026367188,210.64013671875,822.4869384765625,255.41778564453125,752.0328979492188,250.31333923339844,835.2317504882812,263.8390808105469,733.1000366210938,231.29721069335935,822.5811157226562,258.61993408203125,751.970458984375,178.7650146484375,807.8236083984375,405.31494140625,762.4008178710938,404.0063781738281,803.0807495117188,517.2967529296875,760.8737182617188,518.7349853515625,795.3690185546875,626.2826538085938,760.4071655273438,629.2459716796875,Tadasana,0.9999323
304,10.133308557457212,792.9373168945312,212.8789978027344,800.6461791992188,205.14178466796875,782.9219970703125,206.18780517578125,809.7861328125,208.5033721923828,766.470947265625,210.50051879882807,822.2463989257812,250.7675628662109,751.7357177734375,251.07614135742188,836.224853515625,235.3119201660156,733.1412963867188,229.4479217529297,819.7902221679688,195.63705444335935,751.8292236328125,176.57806396484375,808.302490234375,403.9478149414063,762.7609252929688,404.0661315917969,803.4308471679688,517.5973510742188,761.299072265625,517.898681640625,795.1741333007812,626.3124389648438,761.81201171875,628.030517578125,Tadasana,0.9999313
305,10.166641809290953,793.2329711914062,213.4032287597656,800.9999389648438,205.0962371826172,782.9525146484375,206.4546356201172,810.618408203125,208.6563873291016,765.74072265625,210.63861083984372,822.8589477539062,259.6923217773437,752.2110595703125,249.6764373779297,835.1416625976562,288.7534484863281,733.4533081054688,232.5168914794922,825.5254516601562,321.7501220703125,752.8875732421875,181.1576385498047,807.2349243164062,406.71282958984375,761.843505859375,403.9718627929688,803.098388671875,516.26220703125,760.9534912109375,518.50732421875,794.6104125976562,625.1259155273438,760.2744750976562,628.4603271484375,Tadasana,0.9999302
306,10.199975061124697,793.4081420898438,213.37213134765625,801.0675659179688,205.2015686035156,783.214599609375,206.4784698486328,810.2101440429688,208.7656097412109,765.8209838867188,210.60801696777344,822.552001953125,258.1610107421875,751.7779541015625,250.2015380859375,835.3504028320312,278.2698059082031,733.3873291015625,231.07388305664065,823.8877563476562,298.30694580078125,752.2029418945312,179.53953552246094,807.9356079101562,406.7073669433594,762.4833984375,404.63134765625,803.2882690429688,516.8219604492188,761.1400756835938,518.8546142578125,794.53369140625,625.55810546875,761.0673828125,628.9721069335938,Tadasana,0.9999291
307,10.233308312958435,793.6202392578125,213.3714141845703,801.429931640625,205.419189453125,783.5179443359375,206.5157623291016,810.39892578125,208.89376831054688,766.0079345703125,210.49595642089844,822.0014038085938,254.7737579345703,751.517822265625,250.736328125,834.7715454101562,260.30389404296875,733.3345947265625,230.9536895751953,821.57275390625,257.863525390625,751.3619995117188,179.56112670898438,808.3292236328125,405.4669799804688,762.9315795898438,404.6689453125,803.2070922851562,517.359375,761.0147094726562,519.3142700195312,794.2752685546875,626.6487426757812,761.8660888671875,630.287353515625,Tadasana,0.9999278
308,10.266641564792176,793.3507080078125,213.0504913330078,801.3392944335938,204.78526306152344,783.0546875,206.05270385742188,811.0528564453125,209.1034698486328,765.4038696289062,210.56353759765625,822.6447143554688,263.208984375,752.09521484375,249.95306396484372,834.2882690429688,304.99713134765625,733.2706909179688,233.11865234375,827.2171020507812,363.8958129882813,751.7258911132812,181.0924072265625,807.3118896484375,408.91412353515625,762.05859375,405.3328857421875,802.999267578125,517.5519409179688,760.7357177734375,520.6814575195312,794.033203125,626.5249633789062,760.6846313476562,630.9031982421875,Tadasana,0.9999266
309,10.299974816625916,793.4388427734375,213.07748413085935,801.2171630859375,204.8533172607422,783.2467651367188,206.0921630859375,810.4948120117188,209.16342163085935,765.34375,210.5284576416016,822.0330810546875,263.3412170410156,752.071533203125,249.690673828125,834.3839111328125,307.9410705566406,734.0225830078125,233.98947143554688,828.0764770507812,371.8525695800781,752.4991455078125,182.2611541748047,807.0504760742188,408.3927307128906,762.0717163085938,404.6848754882813,803.1083374023438,516.6688842773438,760.5093383789062,519.9004516601562,794.4093627929688,625.859130859375,760.0117797851562,630.0635986328125,Tadasana,0.9999255
310,10.333308068459658,793.4617919921875,213.40985107421875,801.3411254882812,205.1326446533203,783.3460693359375,206.2954864501953,810.826904296875,209.4392852783203,765.52001953125,210.54412841796875,821.8963012695312,264.7013244628906,752.28955078125,249.44503784179688,834.27783203125,314.4209899902344,733.818359375,234.2040100097656,830.6235961914062,387.6088562011719,753.113037109375,182.27175903320312,806.8665161132812,408.59271240234375,762.0855712890625,404.47503662109375,803.2430419921875,516.812255859375,760.5497436523438,520.2779541015625,795.4734497070312,625.6417846679688,760.1221923828125,629.7216796875,Tadasana,0.9999245
311,10.366641320293398,793.2389526367188,213.68460083007807,801.1416015625,205.33541870117188,783.1705932617188,206.5246124267578,810.7794799804688,209.39720153808597,765.5667114257812,210.5544891357422,822.0505981445312,264.5031433105469,752.4049072265625,249.21267700195312,834.7711791992188,314.6604919433594,733.60400390625,234.15850830078125,831.6522216796875,388.4261169433594,753.0123291015625,182.59255981445312,807.0233764648438,408.0775146484375,762.2361450195312,403.9593505859375,803.2879028320312,516.2046508789062,760.4793090820312,519.69482421875,796.0151977539062,625.3922729492188,760.1373901367188,629.3921508789062,Tadasana,0.9999236
312,10.39997457212714,793.0330200195312,213.6827392578125,800.8856201171875,205.3643493652344,782.92724609375,206.73025512695312,810.4154052734375,209.1331787109375,765.6192016601562,210.78868103027344,822.7728271484375,261.5803527832031,751.658935546875,249.7872314453125,834.9541625976562,298.9880676269531,732.7559814453125,232.3421630859375,826.541748046875,353.6400756835937,752.1395874023438,181.6160430908203,807.8915405273438,407.6620788574219,762.1829223632812,404.560302734375,803.7037963867188,516.409912109375,759.9795532226562,519.393798828125,795.6021728515625,625.8842163085938,760.64794921875,630.0223388671875,Tadasana,0.99992275
